25.3,145.14,-1.4666,12.718,-148.81,1
25.35,145.46,-1.467,12.715,-156.21,1
25.4,145.78,-1.4674,12.713,-163.6,1
25.45,146.09,-1.4678,12.711,-170.98,1
25.5,146.41,-1.4682,12.709,-178.35,1
25.55,146.73,-1.4686,12.707,-185.7,1
25.6,147.05,-1.469,12.705,-193.04,1
25.65,147.36,-1.4695,12.703,-200.36,1
25.7,147.68,-1.47,12.701,-207.66,1
25.75,148,-1.4704,12.699,-214.95,1
25.8,148.32,-1.4709,12.698,-222.21,1
25.85,148.63,-1.4714,12.696,-229.46,1
25.9,148.95,-1.472,12.694,-236.68,1
25.95,149.27,-1.4725,12.693,-243.88,1
26,149.59,-1.4731,12.691,-251.05,1
26.05,149.9,-1.4736,12.69,-258.2,1
26.1,150.22,-1.4742,12.689,-265.32,1
26.15,150.54,-1.4748,12.687,-272.41,1
26.2,150.85,-1.4754,12.686,-279.47,1
26.25,151.17,-1.476,12.685,-286.5,1
26.3,151.49,-1.4767,12.684,-293.5,1
26.35,151.81,-1.4773,12.683,-300.47,1
26.4,152.12,-1.478,12.683,-307.4,1
26.45,152.44,-1.4786,12.682,-314.3,1
26.5,152.76,-1.4793,12.681,-321.16,1
26.55,153.07,-1.48,12.681,-327.98,1
26.6,153.39,-1.4807,12.68,-334.77,1
26.65,153.71,-1.4814,12.68,-341.51,1
26.7,154.03,-1.4822,12.679,-348.22,1
26.75,154.34,-1.4829,12.679,-354.88,1
26.8,154.66,-1.4837,12.679,-361.51,1
26.85,154.98,-1.4844,12.679,-368.08,1
26.9,155.29,-1.4852,12.679,-374.62,1
26.95,155.61,-1.486,12.679,-381.1,1
27,155.93,-1.4868,12.679,-387.54,1
27.05,156.24,-1.4876,12.68,-393.94,1
27.1,156.56,-1.4884,12.68,-400.28,1
27.15,156.88,-1.4892,12.68,-406.58,1
27.2,157.2,-1.49,12.681,-412.82,1
27.25,157.51,-1.4909,12.682,-419.01,1
27.3,157.83,-1.4917,12.682,-425.15,1
27.35,158.15,-1.4926,12.683,-431.24,1
27.4,158.46,-1.4934,12.684,-437.27,1
27.45,158.78,-1.4943,12.685,-443.25,1
27.5,159.1,-1.4952,12.686,-449.17,1
27.55,159.41,-1.4961,12.687,-455.03,1
27.6,159.73,-1.497,12.688,-460.84,1
27.65,160.05,-1.4979,12.69,-466.58,1
27.7,160.37,-1.4988,12.691,-472.27,1
27.75,160.68,-1.4997,12.693,-477.9,1
27.8,161,-1.5007,12.694,-483.46,1
27.85,161.32,-1.5016,12.696,-488.97,1
27.9,161.64,-1.5025,12.697,-494.41,1
27.95,161.95,-1.5035,12.699,-499.78,1
28,162.27,-1.5045,12.701,-505.1,1
28.05,162.59,-1.5054,12.703,-510.34,1
28.1,162.91,-1.5064,12.705,-515.52,1
28.15,163.22,-1.5074,12.707,-520.64,1
28.2,163.54,-1.5083,12.709,-525.68,1
28.25,163.86,-1.5093,12.712,-530.66,1
28.3,164.18,-1.5103,12.714,-535.57,1
28.35,164.49,-1.5113,12.716,-540.4,1
28.4,164.81,-1.5123,12.719,-545.17,1
28.45,165.13,-1.5133,12.721,-549.86,1
28.5,165.45,-1.5143,12.724,-554.48,1
